State,County,Year,Poverty Rate
Texas,Haskell County,2013,18.9
Texas,Haskell County,2012,19.7
Texas,Haskell County,2011,19.7
Texas,Haskell County,2010,19.7
Texas,Haskell County,2009,19.7
Texas,Hays County,2018,15.0
Texas,Hays County,2017,15.3
Texas,Hays County,2016,16.2
Texas,Hays County,2015,16.9
Texas,Hays County,2014,16.9
Texas,Hays County,2013,17.1
Texas,Hays County,2012,16.8
Texas,Hays County,2011,16.8
Texas,Hays County,2010,16.8
Texas,Hays County,2009,16.8
Texas,Hemphill County,2018,14.0
Texas,Hemphill County,2017,8.8
Texas,Hemphill County,2016,11.8
Texas,Hemphill County,2015,12.3
Texas,Hemphill County,2014,12.3
Texas,Hemphill County,2013,11.7
Texas,Hemphill County,2012,19.2
Texas,Hemphill County,2011,19.2
Texas,Hemphill County,2010,19.2
Texas,Hemphill County,2009,19.2
Texas,Henderson County,2018,17.5
Texas,Henderson County,2017,17.9
Texas,Henderson County,2016,18.8
Texas,Henderson County,2015,18.8
Texas,Henderson County,2014,18.8
Texas,Henderson County,2013,18.9
Texas,Henderson County,2012,18.0
Texas,Henderson County,2011,18.0
Texas,Henderson County,2010,18.0
Texas,Henderson County,2009,18.0
Texas,Hidalgo County,2018,31.2
Texas,Hidalgo County,2017,31.9
Texas,Hidalgo County,2016,32.8
Texas,Hidalgo County,2015,34.3
Texas,Hidalgo County,2014,34.3
Texas,Hidalgo County,2013,34.3
Texas,Hidalgo County,2012,35.0
Texas,Hidalgo County,2011,35.0
Texas,Hidalgo County,2010,35.0
Texas,Hidalgo County,2009,31.9
Texas,Hill County,2018,16.0
Texas,Hill County,2017,17.5
Texas,Hill County,2016,19.1
Texas,Hill County,2015,20.8
Texas,Hill County,2014,20.8
Texas,Hill County,2013,15.2
Texas,Hill County,2012,16.9
Texas,Hill County,2011,16.9
Texas,Hill County,2010,16.9
Texas,Hill County,2009,16.9
Texas,Hockley County,2018,15.7
Texas,Hockley County,2017,14.9
Texas,Hockley County,2016,15.7
Texas,Hockley County,2015,14.6
Texas,Hockley County,2014,14.6
Texas,Hockley County,2013,14.4
Texas,Hockley County,2012,16.6
Texas,Hockley County,2011,16.6
Texas,Hockley County,2010,16.6
Texas,Hockley County,2009,16.6
Texas,Hood County,2018,10.7
Texas,Hood County,2017,12.3
Texas,Hood County,2016,12.0
Texas,Hood County,2015,11.8
Texas,Hood County,2014,11.8
Texas,Hood County,2013,12.1
Texas,Hood County,2012,10.8
Texas,Hood County,2011,10.8
Texas,Hood County,2010,10.8
Texas,Hood County,2009,10.8
Texas,Hopkins County,2018,16.9
Texas,Hopkins County,2017,17.9
Texas,Hopkins County,2016,19.5
Texas,Hopkins County,2015,19.9
Texas,Hopkins County,2014,19.9
Texas,Hopkins County,2013,19.3
Texas,Hopkins County,2012,18.0
Texas,Hopkins County,2011,18.0
Texas,Hopkins County,2010,18.0
Texas,Hopkins County,2009,14.3
Texas,Houston County,2018,24.7
Texas,Houston County,2017,24.7
Texas,Houston County,2016,24.4
Texas,Houston County,2015,25.0
Texas,Houston County,2014,25.0
Texas,Houston County,2013,16.4
Texas,Houston County,2012,19.5
Texas,Houston County,2011,19.5
Texas,Houston County,2010,19.5
Texas,Houston County,2009,25.7
Texas,Howard County,2018,16.8
Texas,Howard County,2017,13.9
Texas,Howard County,2016,14.9
Texas,Howard County,2015,15.6
Texas,Howard County,2014,15.6
Texas,Howard County,2013,11.8
Texas,Howard County,2012,15.7
Texas,Howard County,2011,15.7
Texas,Howard County,2010,15.7
Texas,Howard County,2009,15.7
Texas,Hudspeth County,2018,28.2
Texas,Hudspeth County,2017,35.6
Texas,Hudspeth County,2016,37.9
Texas,Hudspeth County,2015,40.3
Texas,Hudspeth County,2014,40.3
Texas,Hudspeth County,2013,38.2
Texas,Hudspeth County,2012,42.7
Texas,Hudspeth County,2011,42.7
Texas,Hudspeth County,2010,42.7
Texas,Hudspeth County,2009,42.7
Texas,Hunt County,2018,17.5
Texas,Hunt County,2017,18.8
Texas,Hunt County,2016,18.9
Texas,Hunt County,2015,18.9
Texas,Hunt County,2014,18.9
Texas,Hunt County,2013,18.1
Texas,Hunt County,2012,19.4
Texas,Hunt County,2011,19.4
Texas,Hunt County,2010,19.4
Texas,Hunt County,2009,19.4
Texas,Hutchinson County,2018,15.2
Texas,Hutchinson County,2017,16.4
Texas,Hutchinson County,2016,16.5
Texas,Hutchinson County,2015,16.1
Texas,Hutchinson County,2014,16.1
Texas,Hutchinson County,2013,15.8
Texas,Hutchinson County,2012,13.8
Texas,Hutchinson County,2011,13.8
Texas,Hutchinson County,2010,13.8
Texas,Hutchinson County,2009,13.8
Texas,Irion County,2018,14.8
Texas,Irion County,2017,13.5
Texas,Irion County,2016,11.7
Texas,Irion County,2015,11.6
Texas,Irion County,2014,11.6
Texas,Irion County,2013,8.7
Texas,Irion County,2012,6.9
Texas,Irion County,2011,6.9
Texas,Irion County,2010,6.9
Texas,Irion County,2009,6.9
Texas,Jack County,2018,15.1
Texas,Jack County,2017,18.2
Texas,Jack County,2016,17.2
Texas,Jack County,2015,17.2
Texas,Jack County,2014,17.2
Texas,Jack County,2013,16.7
Texas,Jack County,2012,18.9
Texas,Jack County,2011,18.9
Texas,Jack County,2010,18.9
Texas,Jack County,2009,18.9
Texas,Jackson County,2018,13.9
Texas,Jackson County,2017,13.7
Texas,Jackson County,2016,13.0
Texas,Jackson County,2015,12.4
Texas,Jackson County,2014,12.4
Texas,Jackson County,2013,11.4
Texas,Jackson County,2012,12.8
Texas,Jackson County,2011,12.8
Texas,Jackson County,2010,12.8
Texas,Jackson County,2009,12.8
Texas,Jasper County,2018,16.7
Texas,Jasper County,2017,16.8
Texas,Jasper County,2016,16.3
Texas,Jasper County,2015,17.0
Texas,Jasper County,2014,17.0
Texas,Jasper County,2013,17.8
Texas,Jasper County,2012,17.4
Texas,Jasper County,2011,17.4
Texas,Jasper County,2010,17.4
Texas,Jasper County,2009,17.4
Texas,Jeff Davis County,2018,6.5
Texas,Jeff Davis County,2017,6.7
Texas,Jeff Davis County,2016,8.0
Texas,Jeff Davis County,2015,5.7
Texas,Jeff Davis County,2014,5.7
Texas,Jeff Davis County,2013,7.4
Texas,Jeff Davis County,2012,8.6
Texas,Jeff Davis County,2011,8.6
Texas,Jeff Davis County,2010,11.9
Texas,Jeff Davis County,2009,11.9
Texas,Jefferson County,2018,18.4
Texas,Jefferson County,2017,19.4
Texas,Jefferson County,2016,20.0
Texas,Jefferson County,2015,19.9
Texas,Jefferson County,2014,19.9
Texas,Jefferson County,2013,22.8
Texas,Jefferson County,2012,19.3
Texas,Jefferson County,2011,19.3
Texas,Jefferson County,2010,19.3
Texas,Jefferson County,2009,19.3
Texas,Jim Hogg County,2018,27.4
Texas,Jim Hogg County,2017,26.0
Texas,Jim Hogg County,2016,20.9
Texas,Jim Hogg County,2015,17.5
Texas,Jim Hogg County,2014,17.5
Texas,Jim Hogg County,2013,12.5
Texas,Jim Hogg County,2012,12.0
Texas,Jim Hogg County,2011,12.0
Texas,Jim Hogg County,2010,12.0
Texas,Jim Hogg County,2009,12.0
Texas,Jim Wells County,2018,22.9
Texas,Jim Wells County,2017,23.0
Texas,Jim Wells County,2016,20.7
Texas,Jim Wells County,2015,22.3
Texas,Jim Wells County,2014,22.3
Texas,Jim Wells County,2013,21.8
Texas,Jim Wells County,2012,21.1
Texas,Jim Wells County,2011,21.1
Texas,Jim Wells County,2010,21.1
Texas,Jim Wells County,2009,21.1
Texas,Johnson County,2018,10.6
Texas,Johnson County,2017,11.0
Texas,Johnson County,2016,12.1
Texas,Johnson County,2015,12.1
Texas,Johnson County,2014,12.1
Texas,Johnson County,2013,12.5
Texas,Johnson County,2012,11.1
Texas,Johnson County,2011,11.1
Texas,Johnson County,2010,11.1
Texas,Johnson County,2009,11.1
Texas,Jones County,2018,14.3
Texas,Jones County,2017,15.9
Texas,Jones County,2016,16.7
Texas,Jones County,2015,18.3
Texas,Jones County,2014,18.3
Texas,Jones County,2013,18.5
Texas,Jones County,2012,16.5
Texas,Jones County,2011,16.5
Texas,Jones County,2010,16.5
Texas,Jones County,2009,16.5
Texas,Karnes County,2018,18.6
Texas,Karnes County,2017,19.3
Texas,Karnes County,2016,24.0
Texas,Karnes County,2015,25.4
Texas,Karnes County,2014,25.4
Texas,Karnes County,2013,23.3
Texas,Karnes County,2012,23.5
Texas,Karnes County,2011,23.5
Texas,Karnes County,2010,23.5
Texas,Karnes County,2009,23.5
Texas,Kaufman County,2018,13.0
Texas,Kaufman County,2017,12.4
Texas,Kaufman County,2016,13.8
Texas,Kaufman County,2015,14.0
Texas,Kaufman County,2014,14.0
Texas,Kaufman County,2013,13.3
Texas,Kaufman County,2012,12.8
Texas,Kaufman County,2011,12.8
Texas,Kaufman County,2010,12.8
Texas,Kaufman County,2009,12.8
Texas,Kendall County,2018,5.3
Texas,Kendall County,2017,5.7
Texas,Kendall County,2016,6.1
Texas,Kendall County,2015,7.8
Texas,Kendall County,2014,7.8
Texas,Kendall County,2013,8.9
Texas,Kendall County,2012,8.0
Texas,Kendall County,2011,8.0
Texas,Kendall County,2010,8.0
Texas,Kendall County,2009,8.0
Texas,Kenedy County,2018,7.1
Texas,Kenedy County,2017,24.8
Texas,Kenedy County,2016,22.8
Texas,Kenedy County,2015,26.7
Texas,Kenedy County,2014,26.7
Texas,Kenedy County,2013,30.7
Texas,Kenedy County,2012,28.4
Texas,Kenedy County,2011,28.4
Texas,Kenedy County,2010,28.4
Texas,Kenedy County,2009,52.4
Texas,Kent County,2018,10.9
Texas,Kent County,2017,17.8
Texas,Kent County,2016,11.7
Texas,Kent County,2015,9.6
Texas,Kent County,2014,9.6
Texas,Kent County,2013,8.6
Texas,Kent County,2012,6.3
Texas,Kent County,2011,6.3
Texas,Kent County,2010,6.3
Texas,Kent County,2009,6.3
Texas,Kerr County,2018,13.3
Texas,Kerr County,2017,13.8
Texas,Kerr County,2016,16.7
Texas,Kerr County,2015,15.9
Texas,Kerr County,2014,15.9
Texas,Kerr County,2013,14.9
Texas,Kerr County,2012,13.9
Texas,Kerr County,2011,13.9
Texas,Kerr County,2010,13.9
Texas,Kerr County,2009,13.9
Texas,Kimble County,2018,21.3
Texas,Kimble County,2017,22.1
Texas,Kimble County,2016,18.9
Texas,Kimble County,2015,20.6
Texas,Kimble County,2014,20.6
Texas,Kimble County,2013,19.5
Texas,Kimble County,2012,15.8
Texas,Kimble County,2011,15.8
Texas,Kimble County,2010,15.8
Texas,Kimble County,2009,15.8
Texas,King County,2018,8.8
Texas,King County,2017,3.5
Texas,King County,2016,3.3
Texas,King County,2015,7.1
Texas,King County,2014,7.1
Texas,King County,2013,5.9
Texas,King County,2012,4.4
Texas,King County,2011,4.4
Texas,King County,2010,4.4
Texas,King County,2009,4.4
Texas,Kinney County,2018,18.6
Texas,Kinney County,2017,10.6
Texas,Kinney County,2016,20.5
Texas,Kinney County,2015,17.8
Texas,Kinney County,2014,17.8
Texas,Kinney County,2013,25.7
Texas,Kinney County,2012,29.7
Texas,Kinney County,2011,29.7
Texas,Kinney County,2010,29.7
Texas,Kinney County,2009,29.7
Texas,Kleberg County,2018,26.1
Texas,Kleberg County,2017,23.8
Texas,Kleberg County,2016,23.8
Texas,Kleberg County,2015,26.1
Texas,Kleberg County,2014,26.1
Texas,Kleberg County,2013,21.9
Texas,Kleberg County,2012,25.2
Texas,Kleberg County,2011,25.2
Texas,Kleberg County,2010,25.2
Texas,Kleberg County,2009,25.2
Texas,Knox County,2018,14.6
Texas,Knox County,2017,14.7
Texas,Knox County,2016,14.6
Texas,Knox County,2015,16.5
Texas,Knox County,2014,16.5
Texas,Knox County,2013,20.8
Texas,Knox County,2012,21.3
Texas,Knox County,2011,21.3
Texas,Knox County,2010,21.3
Texas,Knox County,2009,21.3
Texas,La Salle County,2018,12.2
Texas,La Salle County,2017,8.2
Texas,La Salle County,2016,13.2
Texas,La Salle County,2015,15.6
Texas,La Salle County,2014,15.6
Texas,La Salle County,2013,17.7
Texas,La Salle County,2012,23.6
Texas,La Salle County,2011,23.6
Texas,La Salle County,2010,23.6
Texas,La Salle County,2009,23.6
Texas,Lamar County,2018,17.8
Texas,Lamar County,2017,17.8
Texas,Lamar County,2016,19.9
Texas,Lamar County,2015,18.6
Texas,Lamar County,2014,18.6
Texas,Lamar County,2013,17.1
Texas,Lamar County,2012,18.8
Texas,Lamar County,2011,18.8
Texas,Lamar County,2010,18.8
Texas,Lamar County,2009,18.8
Texas,Lamb County,2018,23.6
Texas,Lamb County,2017,20.5
Texas,Lamb County,2016,20.8
Texas,Lamb County,2015,23.5
Texas,Lamb County,2014,23.5
Texas,Lamb County,2013,19.5
Texas,Lamb County,2012,21.7
Texas,Lamb County,2011,21.7
Texas,Lamb County,2010,21.7
Texas,Lamb County,2009,21.7
Texas,Lampasas County,2018,11.3
Texas,Lampasas County,2017,12.0
Texas,Lampasas County,2016,13.7
Texas,Lampasas County,2015,14.6
Texas,Lampasas County,2014,14.6
Texas,Lampasas County,2013,16.9
Texas,Lampasas County,2012,16.5
Texas,Lampasas County,2011,16.5
Texas,Lampasas County,2010,16.5
Texas,Lampasas County,2009,16.5
Texas,Lavaca County,2018,11.7
Texas,Lavaca County,2017,10.5
Texas,Lavaca County,2016,10.4
Texas,Lavaca County,2015,9.2
Texas,Lavaca County,2014,9.2
Texas,Lavaca County,2013,7.7
Texas,Lavaca County,2012,9.3
Texas,Lavaca County,2011,9.3
Texas,Lavaca County,2010,9.3
Texas,Lavaca County,2009,9.9
Texas,Lee County,2018,14.2
Texas,Lee County,2017,13.8
Texas,Lee County,2016,14.8
Texas,Lee County,2015,14.7
Texas,Lee County,2014,14.7
Texas,Lee County,2013,11.0
Texas,Lee County,2012,13.0
Texas,Lee County,2011,13.0
Texas,Lee County,2010,13.0
Texas,Lee County,2009,13.0
Texas,Leon County,2018,16.6
Texas,Leon County,2017,16.3
Texas,Leon County,2016,16.0
Texas,Leon County,2015,13.9
Texas,Leon County,2014,13.9
Texas,Leon County,2013,16.2
Texas,Leon County,2012,17.1
Texas,Leon County,2011,17.1
Texas,Leon County,2010,17.1
Texas,Leon County,2009,17.1
Texas,Liberty County,2018,14.9
Texas,Liberty County,2017,16.2
Texas,Liberty County,2016,17.3
Texas,Liberty County,2015,17.6
Texas,Liberty County,2014,17.6
Texas,Liberty County,2013,18.4
Texas,Liberty County,2012,17.0
Texas,Liberty County,2011,17.0
Texas,Liberty County,2010,17.0
Texas,Liberty County,2009,17.0
Texas,Limestone County,2018,20.6
Texas,Limestone County,2017,20.7
Texas,Limestone County,2016,22.2
Texas,Limestone County,2015,23.2
Texas,Limestone County,2014,23.2
Texas,Limestone County,2013,18.2
Texas,Limestone County,2012,18.5
Texas,Limestone County,2011,18.5
Texas,Limestone County,2010,18.5
Texas,Limestone County,2009,18.5
Texas,Lipscomb County,2018,11.4
Texas,Lipscomb County,2017,10.5
Texas,Lipscomb County,2016,10.4
Texas,Lipscomb County,2015,9.2
Texas,Lipscomb County,2014,9.2
Texas,Lipscomb County,2013,10.9
Texas,Lipscomb County,2012,12.4
Texas,Lipscomb County,2011,12.4
Texas,Lipscomb County,2010,12.4
Texas,Lipscomb County,2009,12.4
Texas,Live Oak County,2018,16.3
Texas,Live Oak County,2017,16.3
Texas,Live Oak County,2016,15.9
Texas,Live Oak County,2015,15.3
Texas,Live Oak County,2014,15.3
Texas,Live Oak County,2013,17.1
Texas,Live Oak County,2012,15.9
Texas,Live Oak County,2011,15.9
Texas,Live Oak County,2010,15.9
Texas,Live Oak County,2009,15.9
Texas,Llano County,2018,11.6
Texas,Llano County,2017,12.5
Texas,Llano County,2016,13.8
Texas,Llano County,2015,14.9
Texas,Llano County,2014,14.9
Texas,Llano County,2013,13.1
Texas,Llano County,2012,14.1
Texas,Llano County,2011,14.1
Texas,Llano County,2010,14.1
Texas,Llano County,2009,14.1
Texas,Loving County,2018,18.6
Texas,Loving County,2017,17.1
Texas,Loving County,2016,16.4
Texas,Loving County,2015,28.9
Texas,Loving County,2014,28.9
Texas,Loving County,2013,12.0
Texas,Loving County,2012,10.6
Texas,Loving County,2011,10.6
Texas,Loving County,2010,10.6
Texas,Loving County,2009,10.6
Texas,Lubbock County,2018,18.9
Texas,Lubbock County,2017,18.8
Texas,Lubbock County,2016,19.5
Texas,Lubbock County,2015,19.4
Texas,Lubbock County,2014,19.4
Texas,Lubbock County,2013,19.4
Texas,Lubbock County,2012,19.9
Texas,Lubbock County,2011,19.9
Texas,Lubbock County,2010,19.9
Texas,Lubbock County,2009,17.0
Texas,Lynn County,2018,18.9
Texas,Lynn County,2017,18.0
Texas,Lynn County,2016,19.8
Texas,Lynn County,2015,19.3
Texas,Lynn County,2014,19.3
Texas,Lynn County,2013,18.6
Texas,Lynn County,2012,19.8
Texas,Lynn County,2011,19.8
Texas,Lynn County,2010,19.8
Texas,Lynn County,2009,19.8
Texas,Madison County,2018,14.0
Texas,Madison County,2017,15.4
Texas,Madison County,2016,16.5
Texas,Madison County,2015,20.2
Texas,Madison County,2014,20.2
Texas,Madison County,2013,25.2
Texas,Madison County,2012,22.4
Texas,Madison County,2011,22.4
Texas,Madison County,2010,22.4
Texas,Madison County,2009,22.4
Texas,Marion County,2018,20.7
Texas,Marion County,2017,22.3
Texas,Marion County,2016,21.6
Texas,Marion County,2015,22.6
Texas,Marion County,2014,22.6
Texas,Marion County,2013,21.9
Texas,Marion County,2012,21.9
Texas,Marion County,2011,21.9
Texas,Marion County,2010,21.9
Texas,Marion County,2009,21.9
Texas,Martin County,2018,10.7
Texas,Martin County,2017,7.0
Texas,Martin County,2016,10.6
Texas,Martin County,2015,13.3
Texas,Martin County,2014,13.3
Texas,Martin County,2013,15.8
Texas,Martin County,2012,14.7
Texas,Martin County,2011,14.7
Texas,Martin County,2010,14.7
Texas,Martin County,2009,14.7
Texas,Mason County,2018,14.6
Texas,Mason County,2017,12.6
Texas,Mason County,2016,14.9
Texas,Mason County,2015,14.2
Texas,Mason County,2014,14.2
Texas,Mason County,2013,13.2
Texas,Mason County,2012,15.8
Texas,Mason County,2011,15.8
Texas,Mason County,2010,15.8
Texas,Mason County,2009,15.8
Texas,Matagorda County,2018,20.1
Texas,Matagorda County,2017,20.6
Texas,Matagorda County,2016,21.7
Texas,Matagorda County,2015,21.7
Texas,Matagorda County,2014,21.7
Texas,Matagorda County,2013,21.1
Texas,Matagorda County,2012,19.2
Texas,Matagorda County,2011,19.2
Texas,Matagorda County,2010,19.2
Texas,Matagorda County,2009,20.0
Texas,Maverick County,2018,26.8
Texas,Maverick County,2017,24.5
Texas,Maverick County,2016,24.7
Texas,Maverick County,2015,26.7
Texas,Maverick County,2014,26.7
Texas,Maverick County,2013,30.5
Texas,Maverick County,2012,31.2
Texas,Maverick County,2011,31.2
Texas,Maverick County,2010,31.2
Texas,Maverick County,2009,31.2
Texas,McCulloch County,2018,16.1
Texas,McCulloch County,2017,16.3
Texas,McCulloch County,2016,18.4
Texas,McCulloch County,2015,18.8
Texas,McCulloch County,2014,18.8
Texas,McCulloch County,2013,16.6
Texas,McCulloch County,2012,21.4
Texas,McCulloch County,2011,21.4
Texas,McCulloch County,2010,21.4
Texas,McCulloch County,2009,21.4
Texas,McLennan County,2018,19.3
Texas,McLennan County,2017,19.3
Texas,McLennan County,2016,20.0
Texas,McLennan County,2015,21.5
Texas,McLennan County,2014,21.5
Texas,McLennan County,2013,22.0
Texas,McLennan County,2012,21.8
Texas,McLennan County,2011,21.8
Texas,McLennan County,2010,21.8
Texas,McLennan County,2009,21.8
Texas,McMullen County,2018,12.8
Texas,McMullen County,2017,7.0
Texas,McMullen County,2016,8.8
Texas,McMullen County,2015,11.8
Texas,McMullen County,2014,11.8
Texas,McMullen County,2013,19.2
Texas,McMullen County,2012,18.3
Texas,McMullen County,2011,18.3
Texas,McMullen County,2010,18.3
Texas,McMullen County,2009,18.3
Texas,Medina County,2018,10.4
Texas,Medina County,2017,12.8
Texas,Medina County,2016,14.0
Texas,Medina County,2015,14.9
Texas,Medina County,2014,14.9
Texas,Medina County,2013,15.7
Texas,Medina County,2012,17.9
Texas,Medina County,2011,17.9
Texas,Medina County,2010,17.9
Texas,Medina County,2009,17.9
Texas,Menard County,2018,9.9
Texas,Menard County,2017,9.8
Texas,Menard County,2016,13.4
Texas,Menard County,2015,14.9
Texas,Menard County,2014,14.9
Texas,Menard County,2013,23.5
Texas,Menard County,2012,20.5
Texas,Menard County,2011,20.5
Texas,Menard County,2010,20.5
Texas,Menard County,2009,20.5
Texas,Midland County,2018,9.0
Texas,Midland County,2017,8.7
Texas,Midland County,2016,7.9
Texas,Midland County,2015,8.8
Texas,Midland County,2014,8.8
Texas,Midland County,2013,10.3
Texas,Midland County,2012,9.8
Texas,Midland County,2011,9.8
Texas,Midland County,2010,9.8
Texas,Midland County,2009,9.8
Texas,Milam County,2018,14.6
Texas,Milam County,2017,16.0
Texas,Milam County,2016,15.5
Texas,Milam County,2015,17.4
Texas,Milam County,2014,17.4
Texas,Milam County,2013,19.2
Texas,Milam County,2012,19.1
Texas,Milam County,2011,19.1
Texas,Milam County,2010,19.1
Texas,Milam County,2009,19.1
Texas,Mills County,2018,16.9
Texas,Mills County,2017,14.9
Texas,Mills County,2016,14.5
Texas,Mills County,2015,14.6
Texas,Mills County,2014,14.6
Texas,Mills County,2013,13.1
Texas,Mills County,2012,16.4
Texas,Mills County,2011,16.4
Texas,Mills County,2010,16.4
Texas,Mills County,2009,16.4
Texas,Mitchell County,2018,9.1
Texas,Mitchell County,2017,7.9
Texas,Mitchell County,2016,10.2
Texas,Mitchell County,2015,11.5
Texas,Mitchell County,2014,11.5
Texas,Mitchell County,2013,11.7
Texas,Mitchell County,2012,14.2
Texas,Mitchell County,2011,14.2
Texas,Mitchell County,2010,14.2
Texas,Mitchell County,2009,14.2
Texas,Montague County,2018,14.2
Texas,Montague County,2017,15.5
Texas,Montague County,2016,16.1
Texas,Montague County,2015,15.0
Texas,Montague County,2014,15.0
Texas,Montague County,2013,14.2
Texas,Montague County,2012,15.8
Texas,Montague County,2011,15.8
Texas,Montague County,2010,15.8
